,File,File_Size,Creation_Date,File_Description,IFC_File_Name,IFC_Organization,IFC_Application,Location,latitude,longitude
362,227ab509-be42-4821-a0d8-9ae22b676e16_Room.ifc,0.173706055,Wed May 19 18:02:32 2021,"DesignTransferView_V1.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20170223_1515x64 - Exporter 18.0.0.420 - Alternate UI 18.0.0.420,
",,"2018,Autodesk Revit 2018 (ENU),Revit
","East First Street Dog Park, City Point, South Boston, Boston, Suffolk County, Massachusetts, United States",42.3383846,-71.0316486021392
363,22F_Exterior%20wall%20details.ifc,8.035837173,,"CoordinationView,2,1","IfcOpenShell,IfcOpenShell,
",uncreatednet,"0.17 build 10083 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
364,23111011_IFCR2_Geo_Spaces_2.ifc,0.051902771,,"
","
","BLIS,,,","Microsoft Visio,
",,,
365,23111012_IFCR2_Geo_Walls_1.ifc,0.008247375,,"
","
","BLIS,,,","Microsoft Visio,
",,,
366,23111013_IFCR2_Geo_Walls_2.ifc,0.021589279,,"
","
","BLIS,,,","Microsoft Visio,
",,,
367,23111014_IFCR2_Geo_Walls_3.ifc,0.021566391,,"
","
","BLIS,,,","Microsoft Visio,
",,,
368,23111015_IFCR2_Geo_Walls_4.ifc,0.026744843,,"
","
","BLIS,,,","Microsoft Visio,
",,,
369,23111016_IFCR2_Geo_Walls_5.ifc,0.021749496,,"
","
","Graphisoft, , ","ArchiCAD, ArchiCAD 6.5 (Graphisoft), 6.5, #8
",,,
370,23111017_IFCR2_Geo_Walls_7.ifc,0.008102417,,"
","
","Graphisoft, , ","ArchiCAD, ArchiCAD 6.5 (Graphisoft), 6.5, #8
",,,
371,23111018_IFCR2_Geo_Windows_1.ifc,0.027064323,,"
","
","BLIS,,,","Microsoft Visio,
",,,
372,23111019_IFCR2_Prop_Assets_1.ifc,0.024511337,,"
","
","Acme,,,","Microsoft Visio,
",,,
373,23111020_IFCR2_Prop_BldgElem_1.ifc,0.017118454,,"
","
","Acme,,,","Microsoft Visio,
",,,
374,23111022_IFCR2_Buildings_1.ifc,0.06251812,,"
","
","Acme,,,","Microsoft Visio,
",,,
375,23111023_IFCR2_Buildings_2.ifc,0.201400757,,"
","
","Graphisoft, , ","ArchiCAD, ArchiCAD 6.5 (Graphisoft), 6.5, #8
",,,
376,231110AC-11-Smiley-West-04-07-2007.ifc,3.155739784,,"ArchiCAD 11.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63049 14-06-2007\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
","Karl-heinz Haefele,Forschungszentrum Karlsruhe,,","10.0,ArchiCAD 10.0,ArchiCAD
","Karlsruhe, Baden-Württemberg, Deutschland",49.0068705,8.4034195
377,231110AC11-FZK-Haus-IFC.ifc,3.877453804,,"ArchiCAD 11.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63090 13-06-2008\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
","Karl-Heinz Haefele,Forschungszentrum Karlsruhe,,","11.0,ArchiCAD 11.0,ArchiCAD
","Karlsruhe, Baden-Württemberg, Deutschland",49.0068705,8.4034195
378,231110AC11-Institute-Var-2-IFC.ifc,2.657509804,,"ArchiCAD 11.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63090 13-06-2008\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
","Karl-Heinz Haefele,Forschungszentrum Karlsruhe,,","11.0,ArchiCAD 11.0,ArchiCAD
","Karlsruhe, Baden-Württemberg, Deutschland",49.0068705,8.4034195
379,231110ADT-FZK-Haus-2005-2006%20(1).ifc,2.716643333,,"IFC 2x,2,1","IFC-Utility 2x for ADT V. 2, 0, 4, 16   www.inopso.com - IFC Toolbox Version 2.x 00/11/07,Autodesk Architectural Desktop,
",,"IFC-Utility 2x for ADT V. 2, 0, 4, 16   (www.inopso.com),Autodesk Architectural Desktop,
",,,
380,231110ADT-FZK-Haus-2005-2006.ifc,2.716643333,,"IFC 2x,2,1","IFC-Utility 2x for ADT V. 2, 0, 4, 16   www.inopso.com - IFC Toolbox Version 2.x 00/11/07,Autodesk Architectural Desktop,
",,"IFC-Utility 2x for ADT V. 2, 0, 4, 16   (www.inopso.com),Autodesk Architectural Desktop,
",,,
381,23F_Exterior%20wall%20details.ifc,6.556652069,,"CoordinationView,2,1","IfcOpenShell,IfcOpenShell,
",uncreatednet,"0.17 build 10123 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
382,251110ADT-Smiley-West-Project-14-10-2005.ifc,7.913097382,,"IFC 2x,2,1","IFC-Utility 2x for ADT V. 2, 0, 3, 9   www.inopso.com - IFC Toolbox Version 2.x 00/11/07,Autodesk Architectural Desktop,
",,"IFC-Utility 2x for ADT V. 2, 0, 3, 9   (www.inopso.com),Autodesk Architectural Desktop,
",,,
383,25858-ifc-4-1.ifc,2.409500122,,", QuantityTakeOffAddOnView, SpaceBoundary2ndLevelAddOnView,OptionDrawing Scale: 100.000000,OptionGlobal Unique Identifiers GUID: Keep existing,OptionElements to export: Entire project,OptionPartial Structure Display: Entire Model,OptionIFC Domain: All,OptionStructural Function: All Elements,OptionConvert Grid elements: On,OptionConvert IFC Annotations and ARCHICAD 2D elements: On,OptionConvert 2D symbols of Doors and Windows: Off,OptionExplode Composite and Complex Profile elements into parts: Off,OptionExport geometries that Participates in Collision Detection only: On,OptionMulti-skin complex geometries: Building element parts,OptionElements in Solid Element Operations: Extruded/revolved,OptionElements with junctions: Extruded/revolved without junctions,OptionSlabs with slanted edges: Extruded,OptionUse legacy geometric methods as in Coordination View 1.0: Off,OptionIFC Site Geometry: As boundary representation BRep,OptionIFC Site Location: At Project Origin,OptionProperties To Export: All properties,OptionSpace containment: Off,OptionBounding Box: On,OptionGeometry to type objects: On,OptionElement Properties: On,OptionProperties To Export: All,OptionIFC Base Quantities: On,OptionWindow Door Lining and Panel Parameters: On,OptionIFC Space boundaries: On,OptionARCHICAD Zone Categories as IFC Space classification data: On,2,1","The EXPRESS Data Manager Version 5.02.0100.09 : 26 Sep 2013,IFC file generated by GRAPHISOFT ARCHICAD-64 20.0.0 GER FULL Windows version IFC2x3 add-on version: 4009 GER FULL.,The authorising person
",Graphisoft,"20.0.0,ARCHICAD-64,IFC2x3 add-on version: 4009 GER FULL
",,,
384,261110ADT-Smiley-West-5-Buildings-14-10-2005.ifc,7.98469162,,"IFC 2x,2,1","IFC-Utility 2x for ADT V. 2, 0, 3, 9   www.inopso.com - IFC Toolbox Version 2.x 00/11/07,Autodesk Architectural Desktop,
",,"IFC-Utility 2x for ADT V. 2, 0, 3, 9   (www.inopso.com),Autodesk Architectural Desktop,
",,,
385,261110ADT-Smiley-West-Project-14-10-2005.ifc,7.913097382,,"IFC 2x,2,1","IFC-Utility 2x for ADT V. 2, 0, 3, 9   www.inopso.com - IFC Toolbox Version 2.x 00/11/07,Autodesk Architectural Desktop,
",,"IFC-Utility 2x for ADT V. 2, 0, 3, 9   (www.inopso.com),Autodesk Architectural Desktop,
",,,
386,261110Allplan-2008-Institute-Var-2-IFC.ifc,5.830391884,,"IFC2x3 Coordination View,2,1","EDM 4.7.065,Allplan 2008.0 27.05.2008 - 22:55:48,
",Nemetschek AG,"2008.0,Allplan,Allplan
",,,
387,261110Allplan-Smiley-West.ifc,3.889312744,," 2,1"," - IFC Toolbox Version 2.x 00/11/07, , ALLPLAN
",Nemetschek AG," V2003.1, Allplan, Allplan
",,,
388,261110Ettenheim-GIS-05-11-2006.ifc,29.62876129,,"IFC 2x,2,1","IFC-Utility 2x for ADT V. 2, 0, 4, 18   www.inopso.com - IFC Toolbox Version 2.x 00/11/07,Autodesk Architectural Desktop,
",,"IFC-Utility 2x for ADT V. 2, 0, 4, 18   (www.inopso.com),Autodesk Architectural Desktop,
",,,
389,261110Ettenheim-GIS-05-11-2006_optimized.ifc,17.52656269,,"IFC 2x,2,1","IFC-Utility 2x for ADT V. 2, 0, 4, 18   www.inopso.com - IFC Toolbox Version 2.x 00/11/07,Autodesk Architectural Desktop Solibri IFC Optimizer,
",,"14,IFC-Utility 2x for ADT V. 2, 0, 4, 18   (www.inopso.com),Autodesk Architectural Desktop,
",,,
390,2705_HAF_optimized_tagged_elev_DG.ifc,96.71465397,,"CoordinationView_V2.0, 2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013, 20180216_1515x64 - Exporter 19.0.0.405 - Alternate UI 19.0.0.405 Solibri IFC Optimizer, 
",Autodesk Revit 2019 (ENU)," 2019, Autodesk Revit 2019 (ENU), Revit
","Theilerstrasse, Feld, Neustadt, Zug, 6301, Schweiz/Suisse/Svizzera/Svizra",47.1786292,8.5137923
391,2705_HAF_optimized_tagged_elev_DG_small.ifc,42.59913349,,"CoordinationView_V2.0, 2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013, 20180216_1515x64 - Exporter 19.0.0.405 - Alternate UI 19.0.0.405 Solibri IFC Optimizer, 
",Autodesk Revit 2019 (ENU)," 2019, Autodesk Revit 2019 (ENU), Revit
","Theilerstrasse, Feld, Neustadt, Zug, 6301, Schweiz/Suisse/Svizzera/Svizra",47.1786292,8.5137923
392,2705_HAF_optimized_tagged_elev_DG_smaller.ifc,84.78134823,,"CoordinationView_V2.0, 2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013, 20180216_1515x64 - Exporter 19.0.0.405 - Alternate UI 19.0.0.405 Solibri IFC Optimizer, 
",Autodesk Revit 2019 (ENU)," 2019, Autodesk Revit 2019 (ENU), Revit
","Theilerstrasse, Feld, Neustadt, Zug, 6301, Schweiz/Suisse/Svizzera/Svizra",47.1786292,8.5137923
393,28101001_IFCR2_Geo_Beams_1.ifc,0.035335541,,"
","
","BLIS,,,","Microsoft Visio,
",,,
394,288--wall--segfault--augmented.ifc,0.020624161,,"CoordinationView_V2.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20160225_1515x64 - Exporter 17.0.416.0 - Alternate UI 17.12.14.0,
",IfcOpenShell,"0.6.0b0,IfcConvert,IfcConvert0.6.0b0
",,,
395,2905121411sarah_test_model_filetype.ifc,0.538464546,,"
","
",Unknown,"002,Unknown,SDS/2 Version 7.000 on NT,Unknown
",,,
396,29101001_IFCR2_Geo_Beams_1.ifc,0.035335541,,"
","
","BLIS,,,","Microsoft Visio,
",,,
397,291110Ettenheim-GIS-05-11-2006_optimized.ifc,17.52656269,,"IFC 2x,2,1","IFC-Utility 2x for ADT V. 2, 0, 4, 18   www.inopso.com - IFC Toolbox Version 2.x 00/11/07,Autodesk Architectural Desktop Solibri IFC Optimizer,
",,"14,IFC-Utility 2x for ADT V. 2, 0, 4, 18   (www.inopso.com),Autodesk Architectural Desktop,
",,,
398,291110Ettenheim-Test.ifc,17.52656269,,"IFC 2x,2,1","IFC-Utility 2x for ADT V. 2, 0, 4, 18   www.inopso.com - IFC Toolbox Version 2.x 00/11/07,Autodesk Architectural Desktop Solibri IFC Optimizer,
",,"14,IFC-Utility 2x for ADT V. 2, 0, 4, 18   (www.inopso.com),Autodesk Architectural Desktop,
",,,
399,297--door--wrong-geometry--augmented.ifc,0.01591301,,"CoordinationView_V2.0, QuantityTakeOffAddOnView, SpaceBoundary2ndLevelAddOnView,2,1","The EXPRESS Data Manager Version 5.02.0100.09 : 18 Aug 2016,IFC file generated by GRAPHISOFT ARCHICAD-64 21.0.0 NOR FULL Macintosh version IFC add-on version: 4022 NOR FULL.,Arkitekten
",IfcOpenShell,"0.6.0b0,IfcConvert,IfcConvert0.6.0b0
",,,
400,29fd49cd-9aa1-40d1-b874-18e7fddc0d91.ifc,18.33179474,,"CoordinationView_V2.0, FMHandOverAddonView, ConceptDesignBIM_2010,ExchangeRequirementArchitecture,2,1","Eurostep IFC Toolbox - 1.0,AutoCAD Architecture 2012 Build 6.7.49.0,
",o,"6.7.49.0,AutoCAD Architecture 2012,A004
",,,
401,2A.ifc,0.284490585,,"Design_Transfer_View,OptionDrawing Scale: 100.000000,OptionGlobal Unique Identifiers GUID: Keep existing,OptionElements to export: Visible elements on all stories,OptionPartial Structure Display: Entire Model,OptionIFC Domain: All,OptionStructural Function: All Elements,OptionConvert Grid elements: On,OptionConvert IFC Annotations and ARCHICAD 2D elements: Off,OptionConvert 2D symbols of Doors and Windows: Off,OptionExplode Composite and Complex Profile elements into parts: Off,OptionExport geometries that Participates in Collision Detection only: Off,OptionMulti-skin complex geometries: Building element parts,OptionElements in Solid Element Operations: Extruded/revolved,OptionElements with junctions: Extruded/revolved without junctions,OptionSlabs with slanted edges: Extruded,OptionTriangulate Surfaces: Off,OptionUse legacy geometric methods as in Coordination View 1.0: Off,OptionIFC Site Geometry: As boundary representation BRep,OptionIFC Site Location: At Project Origin,OptionCurtain Wall export mode: Container Element,OptionRailing export mode: Single Element,OptionStair export mode: Container Element,OptionProperties To Export: All properties,OptionSpace containment: Off,OptionBounding Box: Off,OptionGeometry to type objects: Off,OptionElement Properties: Off,OptionProperty Type Element Parameter: Off,OptionQuantity Type Element Parameter: Off,OptionIFC Base Quantities: Off,OptionWindow Door Lining and Panel Parameters: On,OptionIFC Space boundaries: Off,OptionARCHICAD Zone Categories as IFC Space classification data: Off,OptionElement Classifications: Off,2,1","The EXPRESS Data Manager Version 5.02.0100.09 : 26 Sep 2013,IFC file generated by GRAPHISOFT ARCHICAD-64 21.0.0 CHI FULL Windows version IFC add-on version: 4019 CHI FULL.,The authorising person
",Graphisoft,"21.0.0,ARCHICAD-64,IFC add-on version: 4019 CHI FULL
",,,
402,2a348018-4a54-4045-9515-b1e70b6fc841_Room.ifc,0.173706055,Wed May 19 18:02:32 2021,"DesignTransferView_V1.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20170223_1515x64 - Exporter 18.0.0.420 - Alternate UI 18.0.0.420,
",,"2018,Autodesk Revit 2018 (ENU),Revit
","East First Street Dog Park, City Point, South Boston, Boston, Suffolk County, Massachusetts, United States",42.3383846,-71.0316486021392
403,2AreaSections-Generated.ifc,0.066141129,," 2,1","Xbim File Processor version 4.0.0.0, Xbim version 4.0.0.0, 
",UsamaAtteya,"1.0,SAMC2,SAMC2
",,,
404,2AreaSections.ifc,0.068671227,,"StructuralAnalysisView, 2,1","19.2.0,SAP2000,None
","Computers & Structures, Inc,,,","19.2.0,SAP2000,SAP2000
",,,
405,2beams-1.ifc,0.022911072,Tue Feb 17 10:31:09 2015,"CoordinationView,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20150108_1408x64 - Exporter 16.0.0.0 - Default UI,
",,"2016,Autodesk Revit 2016 (ENU),Revit
","Boston, Suffolk County, Massachusetts, United States",42.3554334,-71.060511
406,2CHAPAS_0.ifc.ifc,0.004422188,,"
","
",Steel & Graphics,"14.05.10.2013,TecnoMETAL,T110339
",,,
407,2ffbc290-79ab-42f7-9293-8aa584ed0362.ifc,0.061545372,,"IFC File exported from Xella using BIM Connect Version ,2,1","BIM,Xella,Xella
","Xella,Nederland BV,,","1.4.0.3,T:/Xella/Applications/AnubisDraw/AnubisDraw.exe,BIM
","Schependomlaan, Hees, Nijmegen-Nieuw-West, Nijmegen, Gelderland, Nederland, 6543 XX, Nederland",51.8411171,5.8336258
408,2prf-e-chapa.ifc.ifc,0.010080338,,"
","
",Steel & Graphics,"14.05.10.2013,TecnoMETAL,T110339
",,,
409,2R-1A.ifc,0.498912811,," 2,1","IFCCompare, version1, 
",Graphisoft,"1,21.0.0,ARCHICAD-64,IFC add-on version: 4019 CHI FULL
",,,
410,2R.ifc,0.166407585,Fri Aug 02 10:26:16 2019,"DesignTransferView,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20150220_1215x64 - Exporter 16.3.0.0 - Alternate UI 16.3.0.0,
",XAUT,"2016,Autodesk Revit 2016 (CHS),Revit
",,,
411,2Sallesbrep.ifc,0.292565346,,"CoordinationView, SpaceBoundary2ndLevelAddOnView, QuantityTakeOffAddOnView,OptionFilter: VisibleElements, SpaceContainment: On, 2,1","1.4.30.20111017, Windows, The authorising person
",CSTB/TIDS/MODEVE,"13.0,ArchiCAD 13.0,ArchiCAD
",,,
412,2Storey_2x3_A22.ifc,0.162753105,,"CoordinationView_V2.0, SpaceBoundary2ndLevelAddOnView,OptionDrawing Scale: 100.000000,OptionGlobal Unique Identifiers GUID: Keep existing,OptionElements to export: Visible elements on all stories,OptionPartial Structure Display: Entire Model,OptionIFC Domain: All,OptionStructural Function: All Elements,OptionConvert Grid elements: On,OptionConvert IFC Annotations and ARCHICAD 2D elements: Off,OptionConvert 2D symbols of Doors and Windows: Off,OptionExplode Composite and Complex Profile elements into parts: Off,OptionExport geometries that Participates in Collision Detection only: Off,OptionMulti-skin complex geometries: Building element parts,OptionElements in Solid Element Operations: Extruded/revolved,OptionElements with junctions: Extruded/revolved without junctions,OptionSlabs with slanted edges: Extruded,OptionUse legacy geometric methods as in Coordination View 1.0: Off,OptionIFC Site Geometry: As boundary representation BRep,OptionIFC Site Location: At Project Origin,OptionCurtain Wall export mode: Container Element,OptionRailing export mode: Single Element,OptionStair export mode: Container Element,OptionProperties To Export: All properties,OptionSpace containment: Off,OptionBounding Box: Off,OptionGeometry to type objects: Off,OptionElement Properties: All,OptionBuilding Material Properties: Off,OptionElement Parameters: Off,OptionComponent Parameters: Off,OptionIFC Base Quantities: Off,OptionDoor Window Parameters: On,OptionIFC Space boundaries: On,OptionARCHICAD Zone Categories as IFC Space classification data: Off,OptionElement Classifications: On,2,1","The EXPRESS Data Manager Version 5.02.0100.09 : 26 Sep 2013,IFC file generated by GRAPHISOFT ARCHICAD-64 22.0.0 FRA FULL Windows version IFC add-on version: 3006 FRA FULL.,#Nom ma\X2\00EE\X0\tre oeuvre #Pr\X2\00E9\X0\nom ma\X2\00EE\X0\tre oeuvre
",Graphisoft,"22.0.0,ARCHICAD-64,IFC add-on version: 3006 FRA FULL
",,,
413,2Storey_2x3_R19.ifc,0.070484161,Fri Jun 21 10:03:10 2019,"CoordinationView_V2.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20190225_1515x64 - Exporter 19.2.0.0 - Interface alternative dexport 19.2.0.0,
","BIM Insight,Ing\X2\00E9\X0\nieur Conseil","2019,Autodesk Revit 2019 (FRA),Revit
",,,
414,2Storey_MN95_R19.ifc,0.07049942,Fri Jun 21 10:03:10 2019,"CoordinationView_V2.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20190225_1515x64 - Exporter 19.2.0.0 - Interface alternative dexport 19.2.0.0,
","BIM Insight,Ing\X2\00E9\X0\nieur Conseil","2019,Autodesk Revit 2019 (FRA),Revit
",,,
415,2x3_ES_Ventana_Replus_RE127-PVC-100_3H_1.ifc,38.68274593,Thu Jun 16 09:03:40 2022,"CoordinationView_V2.0, QuantityTakeOffAddOnView,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,21.0.0.383 - Exporter 21.2.1.0 - Alternate UI 21.2.1.0,
",,"2021,Autodesk Revit 2021 (ENU),Revit
","Boston, Suffolk County, Massachusetts, United States",42.3554334,-71.060511
